contractSymbol,strike,lastPrice,ask,volume,openInterest,Expiration_date,Symbol,Days_until_exp,Div_yield,Stock_price,Delta,Gamma,Vega,Theta,Rho,Implied_vol (%),Moneyness_pct,Approx_win_prob_pct
PCG241018P00019000,19.0,0.21,0.19,854.0,1383.0,2024-10-18,PCG,46,0.002,19.7,-0.2553157150571481,0.24425593044457405,0.02247156518977747,-0.003965865241836594,-0.0066018808915299845,18.810086226261443,-0.035532994923857836,0.7446842849428519
PDD240906P00093000,93.0,0.56,1.1,644.0,1398.0,2024-09-06,PDD,4,0.0,96.11,-0.2214020570446873,0.06902894034628845,0.029899324931400264,-0.15729730411871481,-0.0023933097756235503,42.78838500599772,-0.0323587555925502,0.7785979429553127
PDD240906P00094000,94.0,0.83,1.25,531.0,1283.0,2024-09-06,PDD,4,0.0,96.11,-0.2981058785596852,0.08072523106506382,0.034881783438887586,-0.18258260838045554,-0.0032307896973557647,42.68596493642945,-0.021954011029029233,0.7018941214403148
PDD240906P00095000,95.0,1.18,1.2,5662.0,1401.0,2024-09-06,PDD,4,0.0,96.11,-0.38433036862401193,0.08934624449449277,0.038439402455429796,-0.1996385116423333,-0.004177314162022332,42.50069618257585,-0.011549266465508266,0.6156696313759881
PDD240920P00090000,90.0,0.97,1.18,1524.0,5887.0,2024-09-20,PDD,18,0.0,96.11,-0.20193517709110442,0.03419762915053478,0.06009886433703916,-0.06195929300358907,-0.010049419662029282,38.5792225850704,-0.0635729892831131,0.7980648229088956
PDD240920P00094000,94.0,2.13,2.38,313.0,5031.0,2024-09-20,PDD,18,0.0,96.11,-0.3691006930759694,0.04715477862548005,0.08052117853176104,-0.07933211530662489,-0.018544570328974396,37.48587194274264,-0.021954011029029233,0.6308993069240306
PDD240927P00090000,90.0,1.38,1.47,748.0,967.0,2024-09-27,PDD,25,0.0,96.11,-0.23220446509984738,0.0315013906977521,0.07678469290422332,-0.05632139454898032,-0.016230939137497492,38.52659485118268,-0.0635729892831131,0.7677955349001526
PDD241018P00090000,90.0,2.47,2.55,444.0,4277.0,2024-10-18,PDD,46,0.0,96.11,-0.27941414362085126,0.025332604143159205,0.11473710123299666,-0.04500297897916499,-0.036956895720449336,38.90647771839063,-0.0635729892831131,0.7205858563791487
PEB241018P00012500,12.5,0.6,0.4,252.0,940.0,2024-10-18,PEB,46,0.003,13.3,-0.32598287635611445,0.14286518558436304,0.017014522178234587,-0.009287930117321689,-0.006218105523135765,53.42260955991052,-0.060150375939849676,0.6740171236438856
PENN241018P00017500,17.5,0.94,0.91,1735.0,4823.0,2024-10-18,PENN,46,0.0,18.62,-0.3327889570354655,0.09527212419777605,0.02401901099295711,-0.014207336737054122,-0.008993983492603205,57.69855701429788,-0.060150375939849676,0.6672110429645345
PEP241018P00165000,165.0,1.5,1.63,130.0,2311.0,2024-10-18,PEP,46,0.031400003,172.88,-0.20483981945840024,0.02492155003629047,0.1742953346044083,-0.030764592983948163,-0.04633641189638756,18.56761989688813,-0.04558074965293843,0.7951601805415998
PEP241018P00170000,170.0,3.07,3.05,107.0,2785.0,2024-10-18,PEP,46,0.031400003,172.88,-0.35451150680546994,0.0328257233700046,0.2283749774672434,-0.03815713330797465,-0.0807938695795041,18.47054615453725,-0.016658954187875958,0.64548849319453
PFE240906P00028500,28.5,0.1,0.14,1482.0,1497.0,2024-09-06,PFE,4,0.0579,29.01,-0.22726381042541177,0.4197822181518013,0.009159735595096202,-0.026286128384049152,-0.000733004885673702,23.65899622549299,-0.01758014477766293,0.7727361895745882
PFE240913P00028500,28.5,0.25,0.25,237.0,1823.0,2024-09-13,PFE,11,0.0579,29.01,-0.30908009275540604,0.30499475282052196,0.0177441372386062,-0.017397134271838404,-0.002772719747329131,22.938617611763913,-0.01758014477766293,0.690919907244594
PFE240920P00028000,28.0,0.18,0.19,1131.0,2870.0,2024-09-20,PFE,18,0.0579,29.01,-0.2059285293588513,0.20819411892855583,0.01835326647562713,-0.010092461335094276,-0.0030260853227497306,21.240748398023836,-0.034815580834195156,0.7940714706411487
PFE240920P00028500,28.5,0.31,0.31,437.0,4827.0,2024-09-20,PFE,18,0.0579,29.01,-0.3220367410293312,0.2729377680448767,0.023099184414382613,-0.011929382518465457,-0.0047464298971991534,20.391910299262868,-0.01758014477766293,0.6779632589706688
PFE241018P00028000,28.0,0.41,0.47,267.0,22424.0,2024-10-18,PFE,46,0.0579,29.01,-0.2691781901038408,0.16115947085966387,0.034000047211271096,-0.006372134240249257,-0.010281842118119998,19.89130435187943,-0.034815580834195156,0.7308218098961592
PG240920P00170000,170.0,1.08,1.21,304.0,2804.0,2024-09-20,PG,18,0.0235,171.54,-0.3321489630567398,0.07966270751774862,0.13831419964854313,-0.03901033816204717,-0.02859744230775704,11.964684556283595,-0.008977497959659509,0.6678510369432602
PG241018P00165000,165.0,1.52,1.63,404.0,3178.0,2024-10-18,PG,46,0.0235,171.54,-0.22467985707615545,0.028566986573122635,0.1824911829176147,-0.029376007047154044,-0.05034023375694173,17.225890291193636,-0.03812521860790482,0.7753201429238445
PINS240920P00031000,31.0,0.56,0.52,130.0,1038.0,2024-09-20,PINS,18,0.0,32.04,-0.317853571384511,0.13711265981826287,0.02537256778739915,-0.02447298679608178,-0.005298424977777402,36.55293130894195,-0.03245942571785266,0.682146428615489
PLTR240906P00030000,30.0,0.26,0.28,1851.0,3836.0,2024-09-06,PLTR,4,0.0,31.48,-0.2165429928745184,0.14402866881158288,0.009669056911547928,-0.07386319362846747,-0.0007755368126783389,61.815672094447905,-0.047013977128335466,0.7834570071254816
PLTR240906P00030500,30.5,0.42,0.44,3312.0,2706.0,2024-09-06,PLTR,4,0.0,31.48,-0.3032538411830502,0.1665329231425998,0.011513860507859288,-0.09042929687428576,-0.0010922116077197173,63.662587207615395,-0.031130876747141056,0.6967461588169498
PLTR240906P00031000,31.0,0.6,0.62,5726.0,4960.0,2024-09-06,PLTR,4,0.0,31.48,-0.39256079302300606,0.1846246881172209,0.012667355259885807,-0.0984808890150838,-0.001420034385135806,63.177087633182424,-0.015247776365946646,0.6074392069769939
PLTR240913P00030000,30.0,0.61,0.62,925.0,3242.0,2024-09-13,PLTR,11,0.0,31.48,-0.29267243791556885,0.10941062329415933,0.018786929686636172,-0.04791879104566557,-0.002960455117846662,57.49459905656257,-0.047013977128335466,0.7073275620844311
PLTR240920P00029000,29.0,0.5,0.53,246.0,6154.0,2024-09-20,PLTR,18,0.0,31.48,-0.22043548375736055,0.07955934379790021,0.020722685022305495,-0.02978685307974597,-0.003668700342911527,53.29736589085516,-0.07878017789072428,0.7795645162426394
PLTR240920P00030000,30.0,0.81,0.82,718.0,15828.0,2024-09-20,PLTR,18,0.0,31.48,-0.31452505814875065,0.09496217968621289,0.024817787903509986,-0.03558046808717647,-0.005282259697244056,53.47654074755426,-0.047013977128335466,0.6854749418512494
PLTR240920P00030500,30.5,1.01,1.01,8904.0,836.0,2024-09-20,PLTR,18,0.0,31.48,-0.3659645248506014,0.10004391863205028,0.026299825504526284,-0.03779369924366742,-0.006179455845516295,53.79142936652849,-0.031130876747141056,0.6340354751493986
PLTR240927P00029000,29.0,0.63,0.64,232.0,681.0,2024-09-27,PLTR,25,0.0,31.48,-0.23959609224595568,0.07438624623055358,0.02558836153959451,-0.024955464224473214,-0.005597592454727867,50.67960756769996,-0.07878017789072428,0.7604039077540443
PLTR240927P00030000,30.0,0.92,0.96,364.0,2364.0,2024-09-27,PLTR,25,0.0,31.48,-0.3227100581407113,0.08812702242519167,0.029566046296602654,-0.027897972835861387,-0.0075882963221024615,49.42737702952893,-0.047013977128335466,0.6772899418592887
PLTR241018P00028000,28.0,0.69,0.7,1161.0,3941.0,2024-10-18,PLTR,46,0.0,31.48,-0.20974045599600266,0.053877230622521075,0.03218454879944926,-0.01585763528500418,-0.00919071121969018,47.83081117890995,-0.1105463786531131,0.7902595440039973
PLTR241018P00029000,29.0,1.0,0.99,168.0,3088.0,2024-10-18,PLTR,46,0.0,31.48,-0.2751899719650498,0.06194055595823812,0.037302208278813725,-0.018391566996208586,-0.012178002591867106,48.21975827574645,-0.07878017789072428,0.7248100280349502
PLTR241018P00030000,30.0,1.32,1.33,345.0,5155.0,2024-10-18,PLTR,46,0.0,31.48,-0.34269294733197286,0.0699705943132343,0.04107123579131655,-0.019528601242759257,-0.015259364470478999,46.998910792534765,-0.047013977128335466,0.6573070526680271
PM241018P00120000,120.0,1.75,1.7,128.0,528.0,2024-10-18,PM,46,0.0422,123.29,-0.29626025869350503,0.043290898280563976,0.15131220630344117,-0.025439665759835032,-0.04798213337990417,18.24553884817683,-0.02668505150458274,0.703739741306495
PR241018P00013000,13.0,0.25,0.2,102.0,727.0,2024-10-18,PR,46,0.059,14.24,-0.20704986422686678,0.15630605839889383,0.014448257362184996,-0.0052993653908145885,-0.004002205125055634,36.17051660625992,-0.08707865168539328,0.7929501357731332
PSEC240920P00005000,5.0,0.07,0.1,224.0,14485.0,2024-09-20,PSEC,18,0.1378,5.23,-0.2510831308596909,0.8190548928685936,0.0036992029392383346,-0.003275620572922722,-0.0006774637730457764,33.48205689482966,-0.043977055449330865,0.7489168691403091
PSNY240920P00001000,1.0,0.08,0.1,156.0,4008.0,2024-09-20,PSNY,18,0.0,1.22,-0.23715235413983948,0.6593105768748125,0.0008367497700396061,-0.003974508324174934,-0.00018213330676468143,172.90448425305001,-0.180327868852459,0.7628476458601605
PSTG240920P00050000,50.0,1.09,1.15,258.0,1046.0,2024-09-20,PSTG,18,0.0,51.29,-0.3555488351197509,0.08628412120201759,0.04242713119654589,-0.0423501441062531,-0.009530679330390587,37.90249053865449,-0.025151101579255198,0.6444511648802491
PTON240906P00004500,4.5,0.13,0.13,12364.0,1667.0,2024-09-06,PTON,4,0.0,4.66,-0.3530575923868755,0.7251240762282845,0.0018126074190516661,-0.02358638256335279,-0.0001945477677285304,105.03945694525332,-0.03433476394849788,0.6469424076131245
PTON240913P00004500,4.5,0.2,0.21,291.0,975.0,2024-09-13,PTON,11,0.0,4.66,-0.3760567828904957,0.540132970511106,0.0030703120200287967,-0.011887589669060675,-0.0005884019367388166,86.8580691296208,-0.03433476394849788,0.6239432171095043
PTON240920P00004500,4.5,0.25,0.25,469.0,3539.0,2024-09-20,PTON,18,0.0,4.66,-0.383553791996748,0.4554389738137807,0.0039512963573875865,-0.008647426368288396,-0.0010047258102106086,81.01360120896328,-0.03433476394849788,0.616446208003252
PTON240927P00004000,4.0,0.13,0.13,173.0,1027.0,2024-09-27,PTON,25,0.0,4.66,-0.2048005907760274,0.2801126983709017,0.0034631280300909486,-0.005627128524506862,-0.0007427196938467729,83.12215091160834,-0.14163090128755368,0.7951994092239726
PTON240927P00004500,4.5,0.32,0.35,184.0,743.0,2024-09-27,PTON,25,0.0,4.66,-0.38881601237364416,0.37368750162392195,0.004675212419977418,-0.007609290250929539,-0.0014601935737405358,84.11506749341315,-0.03433476394849788,0.6111839876263558
PTON241018P00004000,4.0,0.23,0.23,409.0,5878.0,2024-10-18,PTON,46,0.0,4.66,-0.24531099867874973,0.23200128520606894,0.005204132849847816,-0.004471630986105114,-0.0017305442651171724,81.96362982866025,-0.14163090128755368,0.7546890013212503
PYPL240906P00071000,71.0,0.42,0.43,953.0,675.0,2024-09-06,PYPL,4,0.0,72.43,-0.2705906618388624,0.13289626282421788,0.025098003263571457,-0.1006533090847979,-0.0021938500424097326,32.84901154852163,-0.019743200331354502,0.7294093381611376
PYPL240920P00069000,69.0,0.57,0.6,145.0,1204.0,2024-09-20,PYPL,18,0.0,72.43,-0.208095214081783,0.06096544746658027,0.04610773201994666,-0.035563678549902104,-0.007714028887862565,29.23299979862491,-0.04735606792765438,0.791904785918217
PYPL240920P00070000,70.0,0.8,0.83,101.0,2796.0,2024-09-20,PYPL,18,0.0,72.43,-0.27347421914211,0.07223751619303906,0.05352228685132489,-0.04010528209661989,-0.010162719957926973,28.638828280406585,-0.03354963412950444,0.72652578085789
PYPL240920P00071000,71.0,1.14,1.14,197.0,833.0,2024-09-20,PYPL,18,0.0,72.43,-0.3526200482976649,0.08035881497682347,0.059737822975820275,-0.04447945458899241,-0.013157393473084866,28.73420969362636,-0.019743200331354502,0.6473799517023351
PYPL241018P00067500,67.5,0.97,1.04,406.0,2620.0,2024-10-18,PYPL,46,0.0,72.43,-0.21573533407613854,0.03908289745791252,0.07527954121688155,-0.021846931586600137,-0.020915141681320474,29.133205538236815,-0.06806571862487928,0.7842646659238615
PYPL241018P00070000,70.0,1.64,1.66,163.0,5216.0,2024-10-18,PYPL,46,0.0,72.43,-0.3274422606111397,0.049919967942106624,0.09282727579239759,-0.025335553324121518,-0.03195631712490366,28.125442888922493,-0.03354963412950444,0.6725577393888603
QCOM240906P00170000,170.0,1.41,1.48,636.0,1146.0,2024-09-06,QCOM,4,0.0194,175.3,-0.25830388260103687,0.03688040216602821,0.05932398657304742,-0.34859461149604576,-0.005115728133185067,47.764333351502025,-0.03023388476896755,0.7416961173989631
QCOM240920P00165000,165.0,2.2,3.1,830.0,2825.0,2024-09-20,QCOM,18,0.0194,175.3,-0.2277004830057403,0.01927378261684848,0.11754195747491912,-0.12634391108341414,-0.020750524913924484,40.24227177140725,-0.058756417569880266,0.7722995169942597
QCOM240920P00170000,170.0,3.89,3.75,545.0,11902.0,2024-09-20,QCOM,18,0.0194,175.3,-0.3422154158232187,0.02301296410847409,0.14299249951750526,-0.15519886105222902,-0.03147419461984901,41.00126204194637,-0.03023388476896755,0.6577845841767813
QCOM240920P00172500,172.5,4.6,4.8,122.0,506.0,2024-09-20,QCOM,18,0.0194,175.3,-0.39952937302663827,0.025500872000968598,0.15035223420773663,-0.15353863489328273,-0.036774328762022905,38.905534107537065,-0.015972618368511188,0.6004706269733617
QCOM241018P00170000,170.0,6.55,6.7,135.0,2083.0,2024-10-18,QCOM,46,0.0194,175.3,-0.3677530631779159,0.01608158552670567,0.23450090902586787,-0.08746879927406946,-0.0893007567738903,37.65189738168433,-0.03023388476896755,0.6322469368220841
QDEL240920P00040000,40.0,0.75,0.85,101.0,1434.0,2024-09-20,QDEL,18,0.0,42.25,-0.2706722110258133,0.07713637800950743,0.031061256195426924,-0.0380055193564552,-0.006009485383154274,45.74321720439645,-0.05325443786982249,0.7293277889741867
RBLX241018P00042500,42.5,1.29,1.3,137.0,1363.0,2024-10-18,RBLX,46,0.0,43.99,-0.34580200289896323,0.07075584208547282,0.05758739483701636,-0.018909463012038476,-0.020796826984826523,33.37276858822726,-0.03387133439418054,0.6541979971010368
RBRK240920P00030000,30.0,0.9,1.0,648.0,540.0,2024-09-20,RBRK,18,0.0,34.82,-0.20185624695564663,0.03913835832900801,0.02176831480172517,-0.05529659671802597,-0.003910011543614276,93.02186234510528,-0.13842619184376795,0.7981437530443534
RBRK241018P00032500,32.5,2.5,3.1,1104.0,1158.0,2024-10-18,RBRK,46,0.0,34.82,-0.34073591021779015,0.038904558957927084,0.04533020763775873,-0.035848293180317486,-0.018103110194905174,76.25436542270127,-0.06662837449741528,0.6592640897822099
RDFN240906P00009000,9.0,0.23,0.25,240.0,603.0,2024-09-06,RDFN,4,0.0,9.34,-0.33892304004122953,0.3794741005181297,0.0035782398520825594,-0.043709526699015386,-0.00037211410345042005,98.63395069308663,-0.036402569593147735,0.6610769599587705
RDFN241018P00008000,8.0,0.55,0.5,133.0,2754.0,2024-10-18,RDFN,46,0.0,9.34,-0.2552488956348372,0.10649914536356146,0.010652573672496014,-0.010182477575415703,-0.003697674945768533,90.98079011323918,-0.14346895074946467,0.7447511043651628
RDFN241018P00009000,9.0,0.9,0.9,118.0,1748.0,2024-10-18,RDFN,46,0.0,9.34,-0.3851578350717839,0.13727701154160302,0.012675917401030365,-0.011032475317036005,-0.005667923623568252,83.98908784489481,-0.036402569593147735,0.6148421649282161
RIG240920P00004500,4.5,0.11,0.11,155.0,730.0,2024-09-20,RIG,18,0.0,4.74,-0.2989078588666534,0.6359304483043536,0.003653806300272263,-0.0050798930209943775,-0.0007529539320137771,51.8560672431157,-0.050632911392405104,0.7010921411333466
RILY240906P00004000,4.0,0.45,0.4,1363.0,3451.0,2024-09-06,RILY,4,0.118,4.915,-0.2502336254944243,0.13725316013383426,0.001635852523126519,-0.09185665631849255,-0.00018392395417137113,450.2022119811362,-0.1861648016276704,0.7497663745055757
RILY240906P00004500,4.5,0.55,0.65,1341.0,2221.0,2024-09-06,RILY,4,0.118,4.915,-0.3365153044703111,0.18762898614453627,0.0018777946877459198,-0.08847020169819661,-0.0002412966005012442,378.0367344941682,-0.0844354018311292,0.6634846955296889
RILY240913P00004000,4.0,0.54,0.65,6368.0,554.0,2024-09-13,RILY,11,0.118,4.915,-0.2556742583350452,0.12399616658001907,0.0027436357987064945,-0.03768807455988781,-0.000540102765991941,303.92843720028526,-0.1861648016276704,0.7443257416649548
RILY240920P00004000,4.0,0.66,0.95,135.0,934.0,2024-09-20,RILY,18,0.118,4.915,-0.2588973462301778,0.10931747997697695,0.003532598321988602,-0.0263866442517716,-0.0009493409773835526,271.2551308370206,-0.1861648016276704,0.7411026537698222
RIO241018P00062500,62.5,1.66,1.6,1900.0,2694.0,2024-10-18,RIO,46,0.0688,63.27,-0.39438379409043356,0.07846670661882092,0.08644787486186858,-0.017353629529361824,-0.03325282803814122,21.83776863609298,-0.012170064801643798,0.6056162059095664
RIOT240913P00007000,7.0,0.22,0.23,180.0,942.0,2024-09-13,RIOT,11,0.0,7.53,-0.28549853918867873,0.2981152251551339,0.004441677137375976,-0.017319056169675127,-0.0007141875068766647,87.19128075164066,-0.07038512616201863,0.7145014608113213
RIOT240920P00007000,7.0,0.31,0.32,142.0,4722.0,2024-09-20,RIOT,18,0.0,7.53,-0.3099581420239481,0.2510364833974823,0.005899019674449176,-0.013453254905109086,-0.0013038829197239978,84.03755510562848,-0.07038512616201863,0.6900418579760519
RIOT241018P00007000,7.0,0.6,0.61,186.0,896.0,2024-10-18,RIOT,46,0.0,7.53,-0.3398370071348167,0.1639240826045132,0.009792992822617065,-0.0085200084573628,-0.003981171028256379,83.6022093668921,-0.07038512616201863,0.6601629928651833
RIVN240906P00013500,13.5,0.18,0.18,2139.0,2025.0,2024-09-06,RIVN,4,0.0,14.13,-0.2622015243643461,0.29915191254707885,0.004818837417280203,-0.04387949188142417,-0.0004257432919745983,73.6205469429022,-0.04458598726114655,0.7377984756356539
RIVN240913P00013500,13.5,0.35,0.36,1462.0,612.0,2024-09-13,RIVN,11,0.0,14.13,-0.31831088160140475,0.22385466548588814,0.008752609638077247,-0.025270748076859494,-0.001460960556912503,64.98113084983933,-0.04458598726114655,0.6816891183985953
RIVN240920P00013000,13.0,0.34,0.33,399.0,937.0,2024-09-20,RIVN,18,0.0,14.13,-0.2548621768062179,0.1557842391592236,0.010073089830022643,-0.017902397705722314,-0.0019436067410655746,65.67124125966926,-0.07997169143665964,0.7451378231937821
RIVN240920P00013500,13.5,0.5,0.5,114.0,1297.0,2024-09-20,RIVN,18,0.0,14.13,-0.342472395264083,0.18195332733412564,0.011529138769872245,-0.0199687948176379,-0.0026329980551086807,64.35360795001846,-0.04458598726114655,0.657527604735917
RIVN241018P00012500,12.5,0.55,0.58,137.0,9802.0,2024-10-18,RIVN,46,0.0,14.13,-0.2509242339193629,0.09789739524208262,0.01597150407143913,-0.01076451456265011,-0.005161526946928972,64.83736980480877,-0.11535739561217273,0.7490757660806371
RKLB240906P00006000,6.0,0.1,0.15,376.0,651.0,2024-09-06,RKLB,4,0.0,6.27,-0.28630852701174314,0.6360329345071306,0.0022332541699372067,-0.022523791884388546,-0.000207688160478206,81.4997620114217,-0.04306220095693773,0.7136914729882569
RKLB240913P00006000,6.0,0.2,0.25,339.0,541.0,2024-09-13,RKLB,11,0.0,6.27,-0.3402591051453664,0.44650164228089384,0.003989437869544318,-0.013395475008278186,-0.0007032238488185183,75.41430671086883,-0.04306220095693773,0.6597408948546336
RKLB240920P00005500,5.5,0.15,0.15,134.0,666.0,2024-09-20,RKLB,18,0.0,6.27,-0.20852847965195176,0.24707926701784771,0.00399627791927531,-0.009086102217616372,-0.0007187540880416241,83.42662156637306,-0.12280701754385959,0.7914715203480482
RKLB240920P00006000,6.0,0.27,0.35,154.0,1445.0,2024-09-20,RKLB,18,0.0,6.27,-0.35714672207391374,0.36739894761979786,0.005194742087095599,-0.010222689190209728,-0.0012374679192674492,72.9308642216256,-0.04306220095693773,0.6428532779260863
RNR240920P00240000,240.0,2.75,3.4,352.0,952.0,2024-09-20,RNR,18,0.0061000003,254.79,-0.21631428797603114,0.013800448847200239,0.16590995144645804,-0.16612144081452992,-0.028527829961651156,37.55215166703101,-0.05804780407394322,0.7836857120239689
ROKU240920P00065000,65.0,1.56,1.46,117.0,1316.0,2024-09-20,ROKU,18,0.0,67.77,-0.3189747621893849,0.05019417190020552,0.053746923677864586,-0.06780123386418532,-0.011429713791899812,47.27654232188548,-0.04087354286557468,0.6810252378106151
ROKU241018P00060000,60.0,1.48,1.3,819.0,2728.0,2024-10-18,ROKU,46,0.0,67.77,-0.20569695354433137,0.02425058783664978,0.06849452365960422,-0.034479277684112804,-0.019433528682689584,48.79705821167619,-0.11465250110668432,0.7943030464556686
ROKU241018P00065000,65.0,3.1,2.85,229.0,1740.0,2024-10-18,ROKU,46,0.0,67.77,-0.3584448134495237,0.032367757831633266,0.08987249872840566,-0.04357416673010468,-0.034521178913529155,47.97050184929944,-0.04087354286557468,0.6415551865504763
RTX240920P00120000,120.0,0.65,0.6,2206.0,543.0,2024-09-20,RTX,18,0.020399999,123.34,-0.2196663345054084,0.0610446932454718,0.08102973277537565,-0.03649863759380856,-0.013668129734042071,17.69330492328864,-0.027079617317982838,0.7803336654945916
RUN240906P00019500,19.5,0.31,0.27,134.0,1026.0,2024-09-06,RUN,4,0.0,20.52,-0.26648408867428586,0.18010012409457735,0.007056015490220942,-0.07419132992647783,-0.0006332332602297368,84.90312466032816,-0.04970760233918127,0.7335159113257141
RUN240906P00020000,20.0,0.44,0.42,210.0,991.0,2024-09-06,RUN,4,0.0,20.52,-0.36093191387149026,0.21940277564595143,0.008043691676924343,-0.07894190476562193,-0.0008598709997416963,79.44955298523726,-0.02534113060428848,0.6390680861285097
RVMD240920P00035000,35.0,3.21,4.8,300.0,768.0,2024-09-20,RVMD,18,0.0,42.63,-0.2454445507012203,0.017850670289990565,0.029789427965435815,-0.15244300805146357,-0.00674299785027601,186.20756858631927,-0.17898193760262732,0.7545554492987797
S240920P00023000,23.0,0.65,0.65,104.0,789.0,2024-09-20,S,18,0.0,23.56,-0.377077927472229,0.16198861218097954,0.019873718642074257,-0.023598282680822865,-0.004701676917326654,44.81923500817148,-0.023769100169779234,0.622922072527771
SAVE240906P00002500,2.5,0.08,0.09,582.0,733.0,2024-09-06,SAVE,4,0.0,2.58,-0.368366379758595,1.2742214346253975,0.0010182901607760158,-0.013820812542353008,-0.00011291893257832058,109.55194745591581,-0.031007751937984523,0.631633620241405
SAVE240920P00002500,2.5,0.26,0.25,2825.0,2767.0,2024-09-20,SAVE,18,0.0,2.58,-0.39666822899353527,0.5009408955558395,0.0022085943303718544,-0.00808592801377286,-0.0006329115768345144,134.31063814193044,-0.031007751937984523,0.6033317710064647
SAVE241018P00002500,2.5,0.53,0.5,123.0,791.0,2024-10-18,SAVE,46,0.0,2.58,-0.3620790915579769,0.25152842997048536,0.003433349496941287,-0.005896649573102098,-0.0018452478516739923,162.71461218957012,-0.031007751937984523,0.6379209084420231
SBUX240906P00093000,93.0,0.47,0.51,527.0,1004.0,2024-09-06,SBUX,4,0.0241,94.57,-0.27147875959450274,0.12089682875185373,0.032823426367317714,-0.11051869444333615,-0.0028643209572032963,27.70097786126074,-0.016601459236544287,0.7285212404054973
SBUX240913P00093000,93.0,0.93,1.0,271.0,625.0,2024-09-13,SBUX,11,0.0241,94.57,-0.33001169403136776,0.08869155058688655,0.059456100186045066,-0.06336337801470288,-0.009678896148420059,24.87182041802849,-0.016601459236544287,0.6699883059686322
SBUX240920P00093000,93.0,1.19,1.24,187.0,1199.0,2024-09-20,SBUX,18,0.0241,94.57,-0.346063661712515,0.07644876820777985,0.07746514012795941,-0.04537177936548884,-0.016706901465710768,22.974676235754547,-0.016601459236544287,0.653936338287485
SBUX241018P00090000,90.0,1.17,1.22,701.0,14725.0,2024-10-18,SBUX,46,0.0241,94.57,-0.2356603194071506,0.04019119033076677,0.1033291810559883,-0.02281215147523269,-0.029474203976432967,22.80974201545139,-0.048323992809558985,0.7643396805928494
SCHW240906P00064000,64.0,0.35,0.39,185.0,734.0,2024-09-06,SCHW,4,0.0154,65.1,-0.27796258240168004,0.16868781743398314,0.0228594638599598,-0.08116066145547379,-0.002021074003132762,29.177845289692904,-0.01689708141321036,0.72203741759832
SGML240920P00010000,10.0,0.35,0.45,164.0,2760.0,2024-09-20,SGML,18,0.0,10.65,-0.3079341621517413,0.215567343522941,0.008319356486824634,-0.015509115697051767,-0.001789889832451748,68.99663464778759,-0.06103286384976529,0.6920658378482587
SHOP240920P00073000,73.0,1.61,1.66,122.0,690.0,2024-09-20,SHOP,18,0.0,74.07,-0.39636534343247,0.07029180921277547,0.06339413069065315,-0.054982184929384205,-0.015272275555747257,33.33342958258658,-0.014445794518698438,0.60363465656753
SHOP241018P00070000,70.0,1.85,1.77,446.0,5568.0,2024-10-18,SHOP,46,0.0,74.07,-0.29117671180208404,0.036284504627408065,0.09017989202971824,-0.03242380673652569,-0.02951241413661088,35.945030478954784,-0.05494802214121768,0.708823288197916
SHW240920P00360000,360.0,2.44,2.65,106.0,575.0,2024-09-20,SHW,18,0.0077,369.37,-0.25016406483650855,0.02016416408345953,0.260750090378502,-0.12783078527568228,-0.04675454173489543,19.219468143798682,-0.025367517665213755,0.7498359351634915
SIBN241018P00015000,15.0,1.5,0.95,2501.0,2570.0,2024-10-18,SIBN,46,0.0,16.62,-0.31552234480229957,0.05943631226866571,0.02097438638312643,-0.022301355137650188,-0.008499264193102854,101.37022309772435,-0.09747292418772568,0.6844776551977004
SIRI240906P00003000,3.0,0.05,0.06,6807.0,41353.0,2024-09-06,SIRI,4,0.0323,3.29,-0.20650059923786312,0.7082313152575666,0.000982809796748699,-0.014284426687699709,-7.990641634524713e-05,116.98641394208738,-0.08814589665653497,0.7934994007621369
SIRI240913P00003000,3.0,0.2,0.21,26376.0,6825.0,2024-09-13,SIRI,11,0.0323,3.29,-0.3121217642705072,0.41340747612587697,0.0020209323881214174,-0.01361899525147349,-0.00036944310080498866,149.85865874364572,-0.08814589665653497,0.6878782357294928
SIRI240920P00003000,3.0,0.24,0.25,4091.0,168283.0,2024-09-20,SIRI,18,0.0323,3.29,-0.31995346061859686,0.36888613302896583,0.0026125829471041195,-0.00947392266154865,-0.0006366409738022476,132.68026231683297,-0.08814589665653497,0.6800465393814031
SIRI240927P00003000,3.0,0.24,0.28,500.0,737.0,2024-09-27,SIRI,25,0.0323,3.29,-0.3190132984172327,0.36796995433895247,0.003075160762040271,-0.006778423624685953,-0.0008816606961015429,112.72403485733848,-0.08814589665653497,0.6809867015827673
SIRI241018P00003000,3.0,0.3,0.32,452.0,12058.0,2024-10-18,SIRI,46,0.0323,3.29,-0.3244331597635177,0.31505817946164244,0.0042006528045485285,-0.00429914298459839,-0.0017177795260829107,97.73930918236523,-0.08814589665653497,0.6755668402364823
SLB240920P00042000,42.0,0.5,0.44,1946.0,3178.0,2024-09-20,SLB,18,0.025,43.99,-0.24397869653707005,0.09663409223628987,0.030640800906735453,-0.026933714234073505,-0.005532784010502166,33.226314920993175,-0.04523755398954312,0.75602130346293
SLB240920P00042500,42.5,0.68,0.56,136.0,6915.0,2024-09-20,SLB,18,0.025,43.99,-0.3010461722753355,0.10453180688518651,0.03401903620517227,-0.030557146109726145,-0.006858024720774668,34.102481607863425,-0.03387133439418054,0.6989538277246645
